latitude,longitude,calculated_host_listings_count,availability_365,neighbourhood,host_id
40.75364,-73.8108,4.0,156.0,77.0,131354448
40.70246,-73.92417,2.0,0.0,28.0,69546339
40.67308,-73.99333,1.0,0.0,85.0,3417940
40.83695,-73.94124,1.0,280.0,206.0,6046616
40.66983,-73.94322,2.0,253.0,51.0,3752523
40.78875,-73.9476,1.0,78.0,61.0,19961365
40.76811,-73.94483,1.0,0.0,169.0,63189852
40.73178,-74.00173,1.0,121.0,209.0,3167887
40.67697,-74.00993,1.0,1.0,162.0,6902218
40.7447,-73.98255,1.0,0.0,127.0,42784981
40.66971,-73.78583,1.0,319.0,105.0,250149612
40.66255,-73.94517,1.0,0.0,159.0,15495000
40.76042,-73.97504,6.0,365.0,127.0,26556695
40.71125,-73.95935,1.0,0.0,214.0,3807069
40.6528,-73.73627,3.0,56.0,171.0,144124452
40.72464,-73.9533,1.0,0.0,91.0,24465231
40.72944,-73.95395,1.0,0.0,91.0,129312581
40.80196,-73.95261,1.0,0.0,94.0,49651648
40.6235,-73.91056,1.0,322.0,18.0,66810906
40.68819,-73.86079,2.0,266.0,217.0,100970583
40.67434,-73.95549,1.0,0.0,51.0,48498020
40.68799,-73.97314,1.0,1.0,80.0,7094504
40.74137,-73.9994,1.0,125.0,34.0,40404374
40.78257,-73.97681,1.0,0.0,202.0,257479
40.69127,-73.96873,1.0,0.0,41.0,6436957
40.76369,-73.98476,23.0,335.0,191.0,3191545
40.81633,-73.96147,1.0,0.0,130.0,16969920
40.8115,-73.85607,1.0,283.0,39.0,19810363
40.69495,-73.92075,1.0,0.0,28.0,45376603
40.686,-73.94629,1.0,11.0,13.0,4323335
40.73426,-73.99476,1.0,164.0,92.0,64454893
40.77127,-73.87123,1.0,0.0,59.0,22779744
40.73957,-74.00027,1.0,0.0,34.0,20171951
40.68206,-73.95998,1.0,0.0,41.0,101067646
40.7471,-73.97263,49.0,364.0,137.0,2856748
40.77969,-73.98747,1.0,250.0,202.0,137068370
40.67411,-73.96532,1.0,63.0,158.0,39255079
40.76918,-73.8719,6.0,352.0,59.0,156948703
40.68426,-73.87461,1.0,32.0,52.0,230801598
40.76215,-73.91973,1.0,21.0,4.0,5825467
40.75596,-73.91637,1.0,344.0,4.0,3871108
40.8781,-73.89998,2.0,86.0,111.0,122044895
40.72518,-73.98439,1.0,0.0,64.0,30738895
40.71864,-73.98346,1.0,0.0,119.0,6575777
40.75874,-73.99605,3.0,114.0,95.0,204160428
40.7086,-73.94555,1.0,0.0,214.0,50327977
40.75454,-73.97083,1.0,0.0,127.0,4166175
40.73374,-73.95617,1.0,0.0,91.0,34924990
40.69525,-73.90848,1.0,0.0,28.0,45928403
40.79613,-73.96468,4.0,246.0,202.0,193282294
40.75442,-73.96696,49.0,204.0,127.0,205031545
40.73005,-74.00208,232.0,340.0,209.0,107434423
40.69561,-73.9878,1.0,0.0,57.0,99642772
40.75896,-73.99153,1.0,34.0,95.0,17682620
40.66966,-73.93719,9.0,91.0,51.0,74541079
40.73773,-73.92227,6.0,342.0,189.0,188498431
40.69711,-73.91519,1.0,0.0,28.0,30933708
40.73116,-74.00212,1.0,0.0,209.0,21375734
40.6651,-73.76614,4.0,84.0,183.0,114975592
40.71311,-73.94016,1.0,0.0,214.0,2238348
40.82219,-73.95381,2.0,127.0,94.0,28142165
40.70416,-73.98999,2.0,365.0,53.0,254607256
40.76425,-73.90489,3.0,313.0,4.0,6194487
40.7658,-73.98795,1.0,57.0,95.0,92520154
40.7118,-73.93729,1.0,0.0,214.0,24006197
40.74975,-73.9961,20.0,359.0,34.0,252604696
40.6917,-73.93681,9.0,7.0,13.0,67987135
40.76851,-73.95506,1.0,7.0,201.0,3726590
40.57885,-73.95376,1.0,267.0,23.0,261012432
40.70006,-73.95388,3.0,21.0,214.0,101653570
40.85842,-73.92928,1.0,0.0,206.0,46576732
40.76708,-73.92315,1.0,0.0,4.0,59860568
40.69051,-73.91557,2.0,86.0,28.0,101736132
40.84687,-73.94004,1.0,0.0,206.0,40585281
40.68977,-73.93773,1.0,0.0,13.0,5628508
40.70883,-73.93859,1.0,24.0,214.0,147229558
40.85423,-73.93215,1.0,5.0,206.0,257839699
40.7367,-73.98099,1.0,26.0,86.0,29859280
40.67915,-73.98157,1.0,20.0,151.0,83611652
40.6864,-73.9133,5.0,254.0,28.0,5541374
40.78465,-73.94914,1.0,0.0,201.0,44086736
40.72019,-73.99297,1.0,0.0,119.0,11559667
40.67324,-73.88292,2.0,357.0,63.0,6762657
40.67718,-73.95852,1.0,0.0,51.0,210297251
40.76589,-73.92864,2.0,0.0,4.0,10456845
40.68317,-73.91432,1.0,0.0,13.0,4596309
40.68796,-73.97735,1.0,32.0,80.0,1663994
40.68307,-73.96595,2.0,0.0,41.0,45763784
40.74379,-73.97803,2.0,0.0,112.0,48784045
40.72767,-74.00344,1.0,0.0,178.0,33889947
40.66565,-73.98782,1.0,9.0,182.0,16304160
40.7647,-73.97452,14.0,365.0,127.0,260425153
40.67967,-73.99665,1.0,12.0,31.0,4617977
40.67964,-73.95629,3.0,0.0,13.0,13416818
40.82978,-73.94823,2.0,0.0,94.0,87814281
40.71326,-73.94947,3.0,352.0,214.0,1314045
40.74267,-73.8996,1.0,285.0,220.0,153988027
40.76702,-73.9834,121.0,352.0,95.0,30283594
40.84656,-73.94143,3.0,192.0,206.0,7474069
40.68314,-73.92784,1.0,334.0,13.0,179351232
40.76374,-73.99422,2.0,289.0,95.0,21366569
40.75885,-73.99595,10.0,275.0,95.0,239660813
40.73477,-73.87858,103.0,268.0,68.0,137358866
40.83549,-73.93968,2.0,244.0,206.0,49736436
40.7732,-73.95173,1.0,0.0,201.0,9251010
40.74269,-73.99911,232.0,323.0,34.0,107434423
40.72282,-73.98908,1.0,0.0,119.0,8936829
40.73552,-74.00521,1.0,0.0,209.0,24429897
40.70518,-73.93794,1.0,1.0,214.0,12091973
40.68374,-73.98558,1.0,224.0,85.0,9856784
40.77754,-73.95114,2.0,309.0,201.0,214135354
40.74142,-73.8202,1.0,298.0,77.0,5435208
40.73578,-73.99682,1.0,0.0,92.0,10366675
40.59842,-73.95667,10.0,342.0,175.0,172369331
40.77297,-73.91604,1.0,269.0,54.0,10987233
40.69315,-73.94191,4.0,301.0,13.0,148102066
40.68164,-73.9262,1.0,67.0,13.0,1940153
40.65246,-73.96046,1.0,5.0,74.0,67384934
40.77648,-73.91595,2.0,38.0,54.0,785283
40.71216,-73.94246,3.0,142.0,214.0,22553147
40.69045,-73.96762,11.0,363.0,41.0,1177497
40.7224,-73.99268,9.0,298.0,119.0,158969505
40.69112,-73.95203,1.0,199.0,13.0,1470471
40.6715,-73.98451,1.0,0.0,151.0,50407407
40.75361,-73.97215,3.0,0.0,127.0,57574248
40.68635,-73.91482,5.0,274.0,28.0,5541374
40.72232,-73.99343,1.0,0.0,145.0,4105376
40.75255,-73.93324,8.0,316.0,117.0,270874051
40.69917,-73.93178,1.0,0.0,28.0,3051323
40.76769,-73.9585,1.0,0.0,201.0,41265342
40.88515,-73.91411,3.0,269.0,167.0,131826530
40.70228,-73.92824,2.0,0.0,28.0,17866326
40.74929,-73.9812,2.0,0.0,137.0,230049837
40.76595,-73.98661,1.0,158.0,95.0,159239228
40.72784,-73.98486,1.0,0.0,64.0,4872812
40.68806,-73.95491,1.0,0.0,13.0,280693
40.75927,-73.98646,1.0,0.0,191.0,6837486
40.7079,-73.95598,2.0,307.0,214.0,1433657
40.76978,-73.73915,1.0,247.0,56.0,65232368
40.68994,-73.91371,10.0,359.0,28.0,154258141
40.71615,-73.94171,2.0,330.0,214.0,6842719
40.77237,-73.98063,1.0,89.0,202.0,77559258
40.62583,-73.96237,1.0,252.0,128.0,384430
40.72063,-73.98944,1.0,0.0,119.0,33231070
40.71243,-73.95873,1.0,0.0,214.0,10099888
40.59876,-73.95296,2.0,0.0,175.0,179661186
40.59143,-73.95548,2.0,340.0,175.0,120371644
40.68398,-73.94515,1.0,365.0,13.0,23147852
40.68817,-73.92319,4.0,146.0,13.0,68787921
40.84611,-73.91036,1.0,343.0,136.0,3086826
40.79335,-73.94583,1.0,0.0,61.0,48904356
40.74372,-73.99682,1.0,0.0,34.0,6954001
40.7455,-73.89103,2.0,256.0,68.0,43930499
40.75943,-73.92901,1.0,330.0,117.0,91926697
40.68037,-73.93821,1.0,0.0,13.0,8629268
40.72035,-73.95355,1.0,0.0,91.0,24576978
40.8114,-73.9431,1.0,3.0,94.0,29245582
40.80931,-73.94343,2.0,232.0,94.0,276291
40.75432,-73.82273,2.0,0.0,77.0,88576580
40.80924,-73.93873,1.0,0.0,61.0,147118920
40.63992,-74.0076,5.0,1.0,190.0,115993835
40.72999,-74.00475,1.0,0.0,209.0,110686573
40.73178,-73.98842,1.0,211.0,64.0,10963050
40.82889,-73.94599,1.0,0.0,94.0,58735878
40.69768,-73.93511,1.0,0.0,28.0,70997341
40.82793,-73.94349,1.0,0.0,94.0,113198009
40.79714,-73.94023,1.0,0.0,61.0,31067208
40.69054,-73.96063,1.0,357.0,41.0,263230696
40.63321,-74.02463,3.0,67.0,7.0,35253342
40.68746,-73.96115,1.0,14.0,41.0,5992129
40.6783,-74.00135,3.0,342.0,31.0,11481
40.79583,-73.93328,1.0,21.0,61.0,250911060
40.72493,-73.93976,1.0,49.0,91.0,102180676
40.85277,-73.92916,4.0,365.0,206.0,183707967
40.74266,-73.9792,1.0,91.0,112.0,21328739
40.68512,-73.95796,1.0,190.0,13.0,31176801
40.7381,-74.00489,1.0,0.0,209.0,16680791
40.71391,-73.97747,1.0,0.0,119.0,11729215
40.69699,-73.93387,5.0,227.0,28.0,3441272
40.6463,-73.99953,3.0,34.0,190.0,22926868
40.74633,-73.99201,33.0,364.0,34.0,76104209
40.73564,-74.00303,1.0,172.0,209.0,48910353
40.75759,-73.91703,1.0,69.0,4.0,1353336
40.63693,-73.92242,1.0,320.0,60.0,61673952
40.74451,-73.9727,327.0,341.0,137.0,219517861
40.76368,-73.96153,87.0,287.0,201.0,22541573
40.63882,-73.96563,1.0,33.0,74.0,2260289
40.71013,-73.9637,2.0,361.0,214.0,141204556
40.70112,-73.91201,1.0,0.0,28.0,1171707
40.70704,-73.92903,1.0,0.0,214.0,116460196
40.70982,-73.95609,2.0,74.0,214.0,87073749
40.72498,-74.00262,1.0,184.0,178.0,1940275
40.76579,-73.98057,1.0,0.0,127.0,5042891
40.67639,-73.94714,1.0,2.0,51.0,7193111
40.73853,-73.97982,1.0,236.0,112.0,269762668
40.74428,-73.8333,8.0,25.0,77.0,27673980
40.58681,-73.8128,4.0,166.0,168.0,271885652
40.84061,-73.88858,3.0,0.0,196.0,860636
40.64499,-74.02437,1.0,365.0,190.0,102287990
40.75258,-73.97111,12.0,365.0,127.0,52950465
40.67616,-73.96466,1.0,0.0,158.0,13133943
40.82555,-73.95159,2.0,0.0,94.0,69243005
40.7557,-73.99337,1.0,4.0,95.0,2757243
40.69416,-73.90816,1.0,0.0,28.0,129812563
40.76127,-73.98579,1.0,24.0,191.0,259846443
40.70497,-73.94194,1.0,0.0,214.0,6947307
40.78517,-73.9527,12.0,45.0,201.0,156158778
40.85527,-73.86719,1.0,284.0,24.0,19297877
40.75754,-73.93004,18.0,360.0,117.0,3250450
40.76463,-73.98562,6.0,130.0,95.0,133130315
40.69414,-73.86324,2.0,291.0,217.0,15009272
40.86324,-73.92682,9.0,315.0,103.0,140830391
40.68882,-73.96049,1.0,2.0,41.0,11365202
40.71702,-73.95356,1.0,0.0,214.0,8885753
40.70635,-73.93658,1.0,0.0,214.0,17799362
40.67644,-73.94005,1.0,166.0,51.0,160895899
40.68834,-73.82624,1.0,313.0,164.0,189356812
40.75855,-73.96961,1.0,0.0,127.0,12131971
40.72723,-73.95728,1.0,303.0,91.0,511993
40.83093,-73.94724,6.0,31.0,94.0,178473107
40.76829,-73.92625,1.0,328.0,4.0,155902664
40.69509,-73.9367,1.0,0.0,13.0,5700708
40.72733,-73.9404,52.0,311.0,91.0,7503643
40.76375,-73.96667,6.0,337.0,201.0,56283770
40.7686,-73.98951,1.0,0.0,95.0,104117770
40.66042,-73.9602,1.0,9.0,159.0,19508332
40.82444,-73.94525,1.0,204.0,94.0,98861076
40.76095,-73.96143,34.0,277.0,201.0,25237492
40.74987,-73.97293,1.0,0.0,137.0,50165358
40.58019,-73.95403,1.0,350.0,23.0,180744564
40.67813,-73.96355,1.0,283.0,51.0,745186
40.67643,-73.97824,1.0,0.0,151.0,155885449
40.69211,-73.98102,1.0,0.0,80.0,12632660
40.72212,-73.95696,2.0,87.0,214.0,1879389
40.80541,-73.95198,1.0,0.0,94.0,15433113
40.7058,-73.91041,2.0,52.0,166.0,22388424
40.76193,-73.9501,1.0,341.0,169.0,279797
40.74093,-74.00285,1.0,0.0,34.0,108275491
40.72498,-73.97604,1.0,160.0,64.0,141508996
40.72531,-73.98187,1.0,88.0,64.0,16713679
40.70421,-73.91561,2.0,263.0,28.0,14487073
40.79972,-73.96418,1.0,0.0,202.0,6964353
40.68285,-73.85248,1.0,331.0,150.0,26924376
40.83448,-73.94476,1.0,189.0,206.0,4324767
40.80486,-73.9656,1.0,0.0,130.0,33610939
40.74478,-73.97968,2.0,155.0,112.0,160726948
40.65167,-74.00624,4.0,169.0,190.0,215884830
40.68795,-73.94173,1.0,0.0,13.0,2966628
40.67305,-73.92279,3.0,44.0,51.0,78113383
40.68992,-73.97528,3.0,291.0,80.0,41099363
40.69405,-73.99634,1.0,67.0,25.0,10432817
40.74907,-73.97818,3.0,40.0,137.0,22463377
40.74533,-73.86076,1.0,64.0,50.0,29597567
40.74529,-73.92176,2.0,0.0,189.0,41083526
40.66034,-73.9829,1.0,222.0,216.0,2248545
40.76873,-73.95464,1.0,0.0,201.0,78832817
40.66789,-73.94351,1.0,0.0,51.0,71754921
40.792,-73.94522,1.0,0.0,61.0,133924344
40.6776,-73.96638,1.0,0.0,158.0,65062170
40.72753,-73.98285,1.0,75.0,64.0,9071235
40.73648,-74.00173,1.0,0.0,209.0,19758346
40.79834,-73.96117,32.0,335.0,202.0,238321374
40.82967,-73.94851,1.0,98.0,94.0,55737033
40.7657,-73.92469,1.0,318.0,4.0,44932338
40.7619,-73.91985,1.0,0.0,4.0,3121134
40.67542,-73.9495,1.0,3.0,51.0,13715158
40.71488,-73.96148,3.0,0.0,214.0,503555
40.72132,-73.98068,2.0,0.0,64.0,89501678
40.73857,-73.95299,28.0,60.0,91.0,417504
40.79832,-73.96291,1.0,180.0,202.0,30101336
40.60924,-73.95556,1.0,0.0,175.0,130319645
40.6967,-73.97477,1.0,0.0,80.0,18192430
40.72285,-73.95192,3.0,0.0,91.0,1558222
40.73769,-73.92441,1.0,330.0,189.0,18924861
40.86255,-73.90669,2.0,0.0,200.0,199070207
40.7414,-73.99815,1.0,266.0,34.0,11898556
40.71106,-73.94884,1.0,83.0,214.0,1776666
40.67989,-74.00818,1.0,0.0,162.0,31069102
40.7208,-73.98959,1.0,34.0,119.0,4613096
40.78023,-73.95069,1.0,4.0,201.0,198482796
40.68946,-73.91537,1.0,152.0,28.0,98308046
40.68932,-73.82047,2.0,359.0,164.0,126247863
40.8165,-73.94438,5.0,0.0,94.0,56656728
40.60733,-73.95322,1.0,364.0,175.0,1777689
40.76991,-73.8265,1.0,153.0,77.0,177156643
40.80695,-73.9654,1.0,10.0,130.0,7271522
40.75377,-73.96609,1.0,0.0,127.0,4294646
40.80224,-73.93732,1.0,0.0,61.0,46108407
40.71961,-73.94266,2.0,0.0,214.0,2141311
40.71036,-73.78261,7.0,0.0,105.0,20912691
40.75247,-73.90033,1.0,0.0,220.0,25376759
40.72535,-73.98794,1.0,70.0,64.0,223426581
40.73887,-73.98177,1.0,0.0,112.0,22447216
40.77055,-73.98613,33.0,290.0,202.0,76104209
40.73559,-73.99985,1.0,340.0,209.0,35733814
40.72299,-73.99344,2.0,0.0,145.0,2329581
40.61765,-74.03406,1.0,365.0,81.0,147668954
40.73194,-73.99474,1.0,91.0,92.0,99212
40.68907,-73.953,2.0,0.0,13.0,5717334
40.76521,-73.98507,1.0,0.0,95.0,14321520
40.8002,-73.96045,1.0,0.0,202.0,11460768
40.78179,-73.94693,5.0,332.0,201.0,159598333
40.8026,-73.95373,1.0,29.0,94.0,54634154
40.76408,-73.92461,1.0,0.0,4.0,3073291
40.70247,-73.92061,1.0,5.0,28.0,1498951
40.8608,-73.9281,1.0,20.0,103.0,3731184
40.7155,-73.94656,3.0,313.0,214.0,99410435
40.64299,-73.95954,1.0,109.0,74.0,2392755
40.67472,-73.94737,1.0,0.0,51.0,18030682
40.71061,-73.94971,1.0,125.0,214.0,19668001
40.7002,-73.90596,1.0,0.0,166.0,4905474
40.66652,-73.93167,1.0,313.0,51.0,139712252
40.70029,-73.91188,9.0,45.0,28.0,154981576
40.73669,-74.001,1.0,28.0,209.0,9483525
40.69949,-73.92383,1.0,0.0,28.0,552288
40.73196,-73.9823,1.0,0.0,86.0,17921968
40.71258,-73.95764,1.0,38.0,214.0,202849060
40.66824,-73.99272,1.0,0.0,85.0,26856426
40.78182,-73.98492,34.0,204.0,202.0,25237492
40.8033,-73.95771,1.0,0.0,94.0,52630170
40.70684,-73.93854,2.0,302.0,214.0,26998839
40.68566,-73.92552,1.0,0.0,13.0,38561955
40.77568,-73.95405,1.0,0.0,201.0,27789935
40.70214,-73.94512,1.0,0.0,214.0,174559516
40.6973,-73.98359,1.0,0.0,57.0,201909387
40.66068,-73.96003,1.0,0.0,159.0,1258363
40.82814,-73.9378,1.0,55.0,94.0,67469354
40.67225,-73.93326,2.0,0.0,51.0,124554019
40.7001,-73.91219,9.0,7.0,28.0,154981576
40.82376,-73.94198,1.0,0.0,94.0,64960623
40.58087,-73.95974,1.0,39.0,23.0,208260240
40.81455,-73.94471,1.0,266.0,94.0,24382598
40.71886,-73.95695,1.0,0.0,214.0,18747504
40.76118,-73.98628,327.0,343.0,191.0,219517861
40.62515,-73.94409,1.0,82.0,76.0,12166742
40.70775,-73.90853,2.0,0.0,166.0,204786430
40.71943,-73.95958,1.0,276.0,214.0,302936
40.71097,-73.95895,1.0,90.0,214.0,178636681
40.69246,-73.95863,3.0,10.0,13.0,8518665
40.69781,-73.92093,1.0,21.0,28.0,56917612
40.58656,-73.81565,1.0,56.0,168.0,81065498
40.67839,-73.92532,1.0,231.0,13.0,19074249
40.76425,-73.9809,8.0,0.0,127.0,24831061
40.67014,-73.99276,3.0,353.0,85.0,129273512
40.68712,-73.97768,2.0,0.0,80.0,1603942
40.81321,-73.94556,1.0,12.0,94.0,3167806
40.65064,-74.00595,1.0,106.0,190.0,7825587
40.73902,-73.92686,12.0,353.0,189.0,175730239
40.68855,-73.95137,2.0,0.0,13.0,2514859
40.76663,-73.91436,7.0,313.0,4.0,243367528
40.74132,-73.91931,2.0,341.0,189.0,184641438
40.85513,-73.93305,1.0,20.0,206.0,186621582
40.76282,-73.98236,1.0,94.0,191.0,97131241
40.88211,-73.83625,13.0,318.0,65.0,310670
40.68224,-73.86806,1.0,21.0,52.0,55450195
40.77707,-73.91398,1.0,0.0,54.0,48171900
40.71031,-73.93623,2.0,126.0,214.0,2948064
40.68636,-73.90731,2.0,0.0,28.0,17866326
40.67677,-73.97954,1.0,85.0,151.0,141359133
40.71449,-73.99094,1.0,0.0,35.0,12233435
40.69444,-73.9669,1.0,46.0,41.0,1580711
40.78936,-73.97502,2.0,0.0,202.0,10795846
40.83414,-73.94565,1.0,1.0,206.0,41323748
40.8292,-73.94742,1.0,0.0,94.0,30491140
40.73386,-73.95294,2.0,0.0,91.0,123672154
40.72564,-73.98616,2.0,48.0,64.0,70011812
40.68588,-73.76315,1.0,57.0,105.0,20161085
40.77904,-73.98899,3.0,341.0,202.0,12220
40.76852,-73.98895,1.0,66.0,95.0,242594287
40.8349,-73.85259,1.0,68.0,152.0,271616449
40.74073,-73.9791,1.0,0.0,112.0,2761278
40.71392,-73.94034,1.0,0.0,214.0,106950680
40.71404,-73.96119,2.0,0.0,214.0,53127489
40.68392,-73.8693,1.0,136.0,52.0,232618610
40.77085,-73.95725,29.0,315.0,201.0,13347167
40.77429,-73.92123,1.0,87.0,54.0,9232930
40.67508,-73.9271,1.0,71.0,51.0,29997245
40.79907,-73.96098,2.0,1.0,202.0,240207968
40.76444,-73.92607,1.0,0.0,4.0,1521432
40.75896,-73.9956,1.0,213.0,95.0,254164653
40.72567,-73.98635,1.0,231.0,64.0,270613726
40.77359,-73.94967,1.0,189.0,201.0,28422
40.6776,-73.96961,12.0,0.0,158.0,156158778
40.70645,-74.01175,327.0,277.0,73.0,219517861
40.68898,-73.9412,1.0,0.0,13.0,9105586
40.7295,-73.98623,1.0,0.0,64.0,26942242
40.82909,-73.92249,1.0,0.0,47.0,73831041
40.71236,-73.9379,1.0,303.0,214.0,4050500
40.66585,-73.94993,1.0,77.0,51.0,25379501
40.71865,-73.96392,1.0,38.0,214.0,11227830
40.73419,-73.95264,1.0,0.0,91.0,1838431
40.71213,-73.78778,1.0,359.0,106.0,261295185
40.74741,-73.88149,3.0,166.0,68.0,123483050
40.63748,-74.13496,1.0,343.0,156.0,130493959
40.70796,-73.80117,1.0,265.0,105.0,87065585
40.73108,-73.95416,1.0,0.0,91.0,2378231
40.64798,-73.94492,2.0,348.0,60.0,109908957
40.7277,-74.00104,1.0,167.0,92.0,254522143
40.76794,-73.93413,2.0,133.0,4.0,24009463
40.79967,-73.96251,2.0,0.0,202.0,6726364
40.80096,-73.96671,1.0,0.0,202.0,44779572
40.73702,-73.857,1.0,347.0,50.0,69117812
40.71133,-73.96806,1.0,0.0,214.0,28380119
40.74685,-73.97892,3.0,284.0,137.0,55527442
40.79803,-73.93234,1.0,0.0,61.0,24707177
40.78,-73.91672,1.0,0.0,54.0,58061728
40.69476,-73.92359,4.0,179.0,28.0,16245414
40.71248,-73.98662,4.0,229.0,119.0,55149412
40.75807,-73.92632,1.0,90.0,4.0,347045
40.69208,-73.91775,2.0,221.0,28.0,43463232
40.65473,-73.91846,9.0,365.0,60.0,94214493
40.8407,-73.93886,1.0,0.0,206.0,105668518
40.68824,-73.95047,1.0,0.0,13.0,227385012
40.67055,-73.94616,2.0,0.0,51.0,92322271
40.84346,-73.90554,2.0,140.0,38.0,267272502
40.70753,-73.9534,1.0,0.0,214.0,733034
40.76868,-73.95166,1.0,134.0,201.0,74031703
40.57608,-73.9614,3.0,343.0,23.0,95958773
40.80239,-73.9425,1.0,123.0,61.0,230481249
40.62886,-73.89225,1.0,154.0,30.0,261412334
40.67995,-73.99665,2.0,19.0,31.0,18747710
40.74413,-73.97993,1.0,17.0,112.0,25279755
40.70857,-74.01005,1.0,0.0,73.0,133010064
40.64175,-73.89228,1.0,133.0,30.0,195520304
40.78115,-73.90883,1.0,245.0,54.0,23815371
40.61819,-74.03296,1.0,353.0,81.0,267872829
40.76439,-73.96569,2.0,306.0,201.0,128579948
40.76501,-73.95862,1.0,0.0,201.0,8343891
40.76487,-73.98471,1.0,0.0,95.0,950232
40.71232,-73.9422,3.0,340.0,214.0,208514239
40.72232,-73.98289,1.0,0.0,64.0,2563284
40.78909,-73.94153,1.0,81.0,61.0,230196849
40.75462,-73.9864,1.0,5.0,191.0,707534
40.68857,-73.9384,1.0,71.0,13.0,88497114
40.73571,-74.0078,1.0,173.0,209.0,18037301
40.76371,-73.96153,87.0,341.0,201.0,22541573
40.68573,-73.9527,5.0,63.0,13.0,242924411
40.66763,-73.98156,1.0,132.0,151.0,23353897
40.72681,-73.98963,1.0,0.0,64.0,103265024
40.6911,-73.93691,3.0,0.0,13.0,60981198
40.75427,-73.96689,5.0,83.0,127.0,23982388
40.82124,-73.93838,3.0,342.0,94.0,4734398
40.73998,-73.92619,5.0,0.0,189.0,43044876
40.68603,-73.8782,2.0,340.0,52.0,237729032
40.69676,-73.93705,1.0,0.0,13.0,51517754
40.72472,-73.98251,1.0,19.0,64.0,4264648
40.65353,-73.95611,1.0,0.0,74.0,17163531
40.57921,-73.96419,1.0,222.0,23.0,245564705
40.66906,-73.87805,3.0,318.0,63.0,47782497
40.69309,-73.924,1.0,0.0,28.0,179594570
40.71797,-73.95508,3.0,273.0,214.0,839679
40.70776,-74.01169,327.0,328.0,73.0,219517861
40.76383,-73.97704,1.0,0.0,127.0,120599606
40.6442,-73.93266,2.0,30.0,60.0,23542079
40.6824,-73.94245,3.0,364.0,13.0,2261995
40.76197,-73.99308,3.0,98.0,95.0,1698391
40.76093,-73.98327,1.0,179.0,191.0,68315940
40.76792,-73.98453,1.0,0.0,95.0,65294078
40.74907,-73.90083,1.0,0.0,220.0,55197894
40.73943,-73.87475,3.0,307.0,68.0,4113132
40.6916,-73.95483,1.0,45.0,13.0,225558132
40.74704,-73.97356,3.0,92.0,137.0,16624745
40.66126,-73.96257,1.0,0.0,159.0,569577
40.66842,-73.98659,2.0,311.0,182.0,835112
40.707,-73.92204,2.0,0.0,28.0,140492812
40.69622,-73.84634,1.0,364.0,164.0,257053267
40.68037,-73.94775,3.0,243.0,13.0,195691349
40.68027,-73.96379,1.0,0.0,51.0,2766490
40.7252,-73.99805,1.0,0.0,178.0,8258751
40.65286,-73.93371,4.0,245.0,60.0,146776990
40.66851,-73.95936,1.0,21.0,51.0,950041
40.7025,-73.92935,1.0,0.0,28.0,31162653
40.69414,-73.93292,4.0,318.0,13.0,201079770
40.82279,-73.94947,1.0,0.0,94.0,18260128
40.78323,-73.95094,1.0,93.0,201.0,258254263
40.72858,-73.95816,1.0,0.0,91.0,62127615
40.67567,-73.93744,1.0,264.0,51.0,103087934
40.77242,-73.95452,1.0,138.0,201.0,264769862
40.7139,-73.95615,1.0,0.0,214.0,64921358
40.76579,-73.97701,1.0,115.0,127.0,29339405
40.72305,-73.94576,1.0,12.0,91.0,208235184
40.65441,-73.91995,4.0,350.0,60.0,208955733
40.82372,-73.95122,1.0,0.0,94.0,13031306
40.73949,-73.99483,1.0,217.0,34.0,4929807
40.68773,-73.95631,2.0,249.0,13.0,3317183
40.71793,-74.00594,1.0,0.0,197.0,64971854
40.70103,-73.91018,1.0,53.0,166.0,18869247
40.68963,-73.99259,1.0,4.0,43.0,5368671
40.61649,-73.99043,4.0,179.0,17.0,69977115
40.71156,-73.96343,1.0,112.0,214.0,53627366
40.7154,-73.93866,1.0,0.0,214.0,230856
40.74238,-73.98122,1.0,90.0,112.0,1828506
40.74786,-73.99652,12.0,359.0,34.0,16677326
40.76391,-73.98238,1.0,0.0,127.0,33910461
40.63233,-74.01796,1.0,90.0,7.0,244443448
40.82361,-73.93886,1.0,281.0,94.0,135275978
40.75968,-73.99797,1.0,0.0,95.0,102478101
40.74776,-73.92875,1.0,125.0,117.0,8810794
40.71074,-74.00627,1.0,0.0,73.0,141720257
40.67731,-73.96683,2.0,0.0,158.0,63588
40.69991,-73.89488,2.0,70.0,84.0,7335887
40.7091,-73.96032,1.0,155.0,214.0,12454759
40.71169,-73.95827,3.0,85.0,214.0,5179523
40.79948,-73.96314,1.0,0.0,202.0,109106746
40.79674,-73.94449,1.0,242.0,61.0,2170381
40.69904,-73.91282,1.0,0.0,28.0,4308068
40.80168,-73.96543,6.0,319.0,202.0,33064599
40.76946,-73.87138,5.0,168.0,59.0,187822288
40.81632,-73.90991,1.0,36.0,118.0,119027851
40.66517,-73.98637,1.0,0.0,182.0,12921356
40.80469,-73.96381,1.0,0.0,130.0,11658596
40.71764,-73.76402,2.0,365.0,97.0,42076125
40.75546,-73.96762,1.0,0.0,127.0,7915183
40.71396,-73.99151,2.0,10.0,35.0,151316042
40.68475,-73.97986,1.0,11.0,19.0,21327336
40.71329,-73.96586,1.0,114.0,214.0,9949656
40.64275,-74.00183,1.0,0.0,20.0,26634538
40.80624,-73.9634,1.0,0.0,130.0,127595553
